Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Knowledge Excel Services.
4.9",-1,2007,"New Delhi, India",IT Services,"posted by Mahima Gaur

2 - 5 years Delhi

Job Description
Experience in data processing
Experience in data cleaning and data tabulation activities
Strong analytical, communication and team management skills
Strong understanding of data management using SPSS and research techniques
Competency in a Tabulation software (decipher / wincross / quantum etc), Excel, Powerpoint
Ability to summarize findings, draw conclusions, and put together a presentation using Powerpoint
Role Category : Data Analyst

Employment Type : Permanent Job, Full Time",DATA ANALYST,New Delhi,4.9,Unknown / Non-Applicable,-1,Information Technology,1 to 50 employees,Company - Private
"Reliance Jio Infocomm Limited
3.6",-1,2010,"Mumbai, India","Cable, Internet & Telephone Providers","Job Responsibilities :
Specify, design, and implement new data science applications,
methodologies,models,and algorithms
Help analyze business cases, formulate the problems and provide
practical solutions
Design and implement large scale predictive analytics machine
learning algorithms
4. Develop code with high-level languages and technologies: R, Python,
Java/Scala, SQL, Map Reduce
Help analyze business cases, formulate the problems and provide
Quantify and measure impacts of solutions
Understand, categorize, organize, and interpret heterogeneous data
sets8. Design experiments, test hypotheses,and build prototypes and
models
Be involved in the transition from prototyping to production
Education Requirement :
B.E./B.Tech/M.E/M.Tech/MS

Experience Requirement :
Maximum 5 Years & above

Skills & Competencies :
Expertise in providing an end to end BI solution by configuring
metadata and building Analytics Repository,dimensional modeling design,
building business models,generating reports and creating dashboards
using Analytics
Strong technical knowledge of Pentaho and related BI Applications,
including approach to implementing, extending and supporting using third
party modules
Strong technical understanding of data structures generated by mobile
applications and networks, and how they relate to establishing data
warehousing, data management and analytic architectures

Location Map : AI CoE,Bengaluru,Karnataka, AI CoE,Hyderabad,Telangana",Manager Data Science,Bengaluru,3.6,Unknown / Non-Applicable,"INR 1,848K - INR 2,019K",Telecommunications,5001 to 10000 employees,Company - Private
Optidesk Solutions,-1,-1,-1,-1,"Job Role:
The role is targeted at candidates with 2 to 6years of experience in Database Programming / Data Science role with hands-on experience in MS SQL Server. The Database Programmer will be responsible for developing complex queries, stored procedures, functions and R Programs to designing business logic for the applications.

Responsibilities:
Work with the product / functional teams on developing business logic through complex queries, stored procedures and functions.
Develop R-Code for Machine Learning algorithms in the products
Work on client Proof of Concepts on Machine Learning and Analytics applications.
Build use cases based on industry relevant Supply Chain problems.

Ideal candidate:
Holds a degree only from top engineering institutes such as IISC, IITs, NITs, Anna University (CEG only), BITS Pilani, DCE, BEC, ISI.
Expertise in writing complex queries, stored procedures, and functions.
Experience in writing complex queries using CTE, windows functions, dynamic queries.
Experience in Query Performance Fine-Tuning, index management and query plan analysis
Expertise in R-Analytics programming and MS SQL R Analysis services.
Hands on experience in Machine Learning Techniques such as Naives Bayes, SVM, Random Forests, Decision Trees etc.
Good to have experience in handling JSON, SSIS, SSRS and MS Power BI.
What we offer?
A competitive salary. You grow with us.
A non-hierarchical, entrepreneurial and exciting work environment.
We focus on the deliverable and not on the hours of work you put.
Expand your database skills across areas in Supply Chain and build domain knowledge in enterprise systems such as SAP, Oracle etc.
Want to apply for this job, Forward your resume to contact@opti-desk.com
Job Features
Job Category

Developer",MSSQL Data Science & R Analytics Programmer,Bengaluru,-1,-1,-1,-1,-1,-1
Optidesk Solutions,-1,-1,"Menlo Park, CA",-1,"Duties and Responsibilities
Looking for passionate individuals with strong machine learning background.
Hands-on expertise in Artificial Intelligence, Machine Learning, Neural Networks, Applied Mathematics and Computer Vision.
Develop and design algorithms and frameworks in terms of API to leverage the data.
Work closely with technical leads and Product Managers to meet deliverables and contribute to data-driven the development of cutting-edge technologies.
Good Knowledge on the database can be an added advantage.
Exposure to IoT, Human-Robot/Human-Computer interaction, big data interpretation/crunching to unleash the power of data, generate predictions which can help automated solutions for improved user experiences.",MACHINE LEARNING ENGINEER,Bengaluru,4.4,Unknown / Non-Applicable,-1,-1,1 to 50 employees,Company - Public
"dotSolved Systems India Pvt Ltd
4.9",-1,-1,"Pleasanton, CA",Computer Hardware & Software,"Looking for Senior Data Engineers

Skills required

Apache Kafka - 3 yrs.

Pyspark -3+yrs

Apache Airflow – 1+yr

Prefer Redshift exp.

Job Type: Full-time

Pay: ₹590,522.00 - ₹1,761,682.00 per year

Experience:
work: 1 year (Preferred)
total work: 6 years (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
Temporarily due to COVID-19",Data Engineer,Chennai,4.9,₹100 to ₹500 million (INR),-1,Information Technology,1 to 50 employees,Company - Private
"Nitor Infotech
3.9",-1,2006,"Pune, India",IT Services,"Experience : 3 – 6 years

Location : Pune
Good knowledge and experience on Machine learning, predictive analytics, Decision trees,NLP etc. Good communication and innovative mind set. Educational background – Bachelors degree In Computer Science and statistics/Mathematics.",Data Science,Pune,3.9,Unknown / Non-Applicable,-1,Information Technology,201 to 500 employees,Company - Private
Augmenter Consulting,-1,-1,-1,-1,"We are looking for dynamic, energetic and result oriented business / data analyst to be a part of team and work closely and/ or independently on specific projects. You will be an independent operator and will need to deliver the set priorities in timely and most diligent manner. Your analysis will form the basis for making appropriate recommendations to customers to help them achieve the set objectives.

The successful candidate will convert data into information, information into insight and insight into business decision for the assigned project / client.

Data analyst responsibilities include conducting full lifecycle analysis to include requirements, activities and design. Data analyst will develop analysis and reporting capabilities. They will also monitor performance and quality control plans for identifies improvement opportunity.

The key goal of the position is to own components of the consulting / implementation projects and drive the maximization of value preposition for the client organization.

Key responsibilities:
Define and carry out the analysis of the data and information to prepare actionable insights.
Build a robust understanding of the customer business focused towards opportunities to improve customers business performance for the assigned areas.
Interpret data, analyze results using statistical techniques and provide ongoing reports.
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiencies and quality
Acquire data from primary or secondary data source and maintain them for suitable actionable usage.
Identify, analyze and interpret trends or patterns in complex data sets.
Filter and “clean” data for review reports and key performance indicators, specific to the project or work areas.
Work with company’s management team to prioritize business and information needs.
Locate, define, seek alignment and implement process improvement opportunities.

Requirements:
Proven working experience as a business data analyst.
Technical expertise regarding data models, database design, data mining and segmentation analysis.
Strong knowledge and experience with reporting packages.
Knowledge of statistics and experience using statistical tools and packages for analyzing data.
Proficient level expertise in MS Excel & Power Point.
Strong analytics skills with ability to collect, organize, analyze and disseminate significant amount of information with attention to details and accuracy.
Adept at queries, report writing and presenting finding.
BSc in Mathematics / Economics / Computer Science, Information Mgt. or Statistics.

Qualification and experience:
BSc in Mathematics / Economics / Computer Science, Information Mgt. or Statistics.
Minimum 2 to 5 years of relevant experience.
Proven track record.
Compensation: in line with the market and commensurate with the relevant experience.",Data Analyst,Mumbai,-1,-1,-1,-1,-1,-1
"Web Synergies
3.5",-1,1998,"Singapore, Singapore",IT Services,"Location: Hyderabad

Job Requirements

Experience with managing large real time data sets is an advantage.
An eye for detail with strong analytical skills and a curious mind.
Excellent communication, presentation and written skills with a passion to connect with people.
Independent and highly passionate about technology.
Efficient, responsible and self motivated with a focus on outcome and customer excellence.
Strong leadership, articulate and loves to meet and engage with people.

Qualifications

Degree / Masters/PhD in quantitative fields such as Mathematics, Statistics, Information Technology Engineering or Science.
Minimum 2 years of relevant working experience.
Knowledge of statistical and data mining techniques, which may include data modelling, regression, time series models, clustering algorithms and others.
Working experience with R and/or Python, SQL, ETL concepts, Data Governance and Big Data frameworks such as Hadoop, SPARK, etc.
Exposure to Business Intelligence tools such as Tableau, Qlikview, SAS and other BI tools will be an added advantage.
No Of Positions : 3",Data Science,India,3.5,Unknown / Non-Applicable,-1,Information Technology,201 to 500 employees,Company - Private
"kyte Tech Consulting LLP
3.3",-1,2015,"Ahmedabad, India",Enterprise Software & Network Solutions,"Position Summary:
The Data Analyst is responsible for supporting activities associated with reporting and quality assurance of data in the technology development, implementation, and operational analysis. The data analyst will work to support a wide range of projects and requirements including report processing, data analysis, quality checking the data through generation of various reports, and working with customers to rectify data discrepancies and missing data in the operational processes. The data analyst must be able to use their analytical skillset to help prioritize development requirements with the highest value. The candidate will serve as the business mediator to the tech development team for all report related issues and enhancements. The Data Analyst will deliver business cases to schedule and develop reports using inputs from all functional areas of the company such as finance, operations, clinical, pharmacy services, etc.

Roles and Responsibilities:
Use data from company’s enterprise system to develop reports
Process information and data files to create invoices
Use BI tools and resources to Interpret data, analyze results using statistical techniques
Developing and implementing data analyses, data collection systems and other strategies that optimize statistical efficiency and quality
Acquiring data from primary or secondary data sources and maintaining databases
Provide support with management and maintenance of master data in the enterprise systems
Validate and Quality check sources of data, information, files, and consolidate them to create consistent reports
Develop, design, and maintain dashboards and reports for business owners in various functional areas such as Finance, Operations, Sales, etc.
Work closely with the technical team in extraction and development of data management tools and data to crate business/user friendly metrics, KPIs, and reports that can allow business owners to make decisions.
Produce actionable reporting products.

Technical Skills:
Proven work experience as a data analyst
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Knowledge and experience to use statistical packages for analyzing datasets (Excel etc.)
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Expertise at resolving queries, report writing and present findings
Must have proficiency with MS Office and advance excel, internet and web-based applications
Strong writing skills for technical and business writing in ENGLISH

Specialized Skills:
Should be able to communicate effectively and confidently with business partners, project team members and senior management
Excellent verbal, written communication with the ability to develop and present information in various formats
Candidate should have ability to prioritize work, meet deadlines and work independently. Additionally, should be proactive to handle multiple projects and activities in a timely manner
Detailed experience in data management and reporting tools and applications
Excellent verbal and written communication in English
Ability to work with US, UK, and Canada based business owners in a professional business conducive communication style

Professional Experience:
0-3 years’ experience

Qualification:
Bachelor’s degree in any Analytics, Data, Business Intelligence or equivalent course.

Perks:
Monday to Friday – 5 Days work schedule
Health insurance benefits
Accidental and disability insurance benefits
Opportunity to grow and promote from within
Staff development activities

Do not apply if:
Unwilling to work in Night Shift. Must have proven experience in working with US based clients in the Night Shift
Not able to work on Advanced Excel
Not fluent in speaking, reading, writing English as this position requires fluent English language-based communication.",Data Analyst,Ahmedabad,3.3,Unknown / Non-Applicable,-1,Information Technology,51 to 200 employees,Company - Private
"Citi
3.7",-1,1812,"New York, NY",Investment Banking & Asset Management,"Job Purpose: This is a data analyst role in a fast-paced technology delivery organization supporting regulatory compliance. This position is part of AML Monitoring Technology team that is building next generation AML monitoring platforms at Citi. This individual should be an individual contributor performing data modelling and data analysis activities, closely work with AML solution development teams, project managers, architecture teams and other stakeholders to perform day-to-day support activities to ensure smooth functioning of the AML Monitoring applications and adherence to applications SLAs. Job Background/context: 10+ years of data analysis experience 3+ years of experience in modelling for data processing (ETL) applications. Strong knowledge and hands on experience in Oracle, PL/SQL, Hadoop, Hive, Spark, Sqoop and other technologies in Clouderas CDH distribution Strong knowledge and experience in data profiling and troubleshooting data related issues. Key Responsibilities: The Data Analyst designs, models and analyses data to support monitoring applications Should be able to create and update data and ETL models including but not limited to NoSQL models Should be well versed in Hive QL Should be analytical and be able to profile data and derive patterns and issues Should work with the global Data Analyst team, create and update data models for warehousing and reporting Should work with business analysts and Create ETL documents Should support development teams and testing teams in implementing and testing their code Should establish data quality rules based on business inputs Should create and maintain data, schema, FID and other related details across projects Should be continuously looking out for opportunities for design and process improvements Should be able to manage and prioritize multiple projects simultaneously Should represent the global Data Analyst team for APAC and EMEA region Should take ownership of projects and be able to run with them single-handedly Development Value: Opportunity to work on strategic AML Monitoring transformation applications Opportunities for career growth within Global program that is expanding Exposure and opportunity to work in innovative technologies on Big data, Hadoop and Data science projects Exposure to AML monitoring processes and functional knowledge A team with a win-together and strong sense of identity and positive culture Other skills & Qualifications: Team player and self-motivator Good communications skills Able to plan, prioritize and organize work to align with management goals Keen eye for identifying potential design flaws and proposing alternative solutions Skills: Mandatory Skills: • Strong hands-on experience in Data modelling & DWH designing ETL designing PL/SQL and HQLs Hadoop, Hive, Spark Desirable Skills: • AML domain knowledge • Unix Shell Scripting • Python, PySpark • Predictive analytics • Cloud migration Qualifications: BE/B.Tech, MCA or equivalent Competencies Proven ability to work with teams that are geographically separated Should be a self-starter with a high level of initiative. Excellent oral and written communication skill as candidate is expected to work with onshore & near-shore teams ------------------------------------------------- Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN ------------------------------------------------------ Time Type : ------------------------------------------------------ Citi is an equal opportunity and affirmative action employer. Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity. Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE . To view the ""EEO is the Law"" poster CLICK HERE . To view the EEO is the Law Supplement CLICK HERE . To view the EEO Policy Statement CLICK HERE . To view the Pay Transparency Posting CLICK HERE .",Data Analyst - CTS,Chennai,3.7,₹500+ billion (INR),-1,Finance,10000+ employees,Company - Public
"Experion Technologies (I) Pvt Ltd
4.2",-1,2006,"Trivandrum, India",IT Services,"Posted on:
20/07/2020

Closing on:
20/08/2020

Contact email:
careers@experionglobal.com

Roles and responsibilities :
Brief description :
Data Engineer | 3 to 7 Years

Job Description
Smart, collaborative person passionate about technology and is driver to get things done.
Varied experience of using various data mining techniques and data intensive applications
Hands-on experience using Big Data components (Hadoop, Spark) & programming languages.
Experience in using, or migrating to cloud databases
Proficient in relational database design and development
Proficiency and hands-on experience with Big Data technologies
Duties & Responsibilities:
Support the design, and implement data engineering solutions
Design, construct, test and optimize solutions
Work independently as well as in teams to deliver transformative solutions to clients
Manipulate data from database tables (Oracle, Redshift etc.)
Develop ETL modules using ETL tools as well as custom developed applications.
Required skills

Preferred skills

Technical skills:
Strong Experience in Cloud (AWS/Azure/Google Cloud)
Expertise in Distributed Data (Hadoop/Spark/Kafka etc.)
Expertise in Legacy Enterprise Tools (Informatica/ Talend/SSIS)
Expertise in Programming Skills (Python/Java/R/Scala etc.)
Experienced in 2 or more packages, implementing across multiple customers(Oracle/Microsoft SQL Server/IBM DB2/ Postgres/ MySQL/ AWS Redshift/ MongoDB/ CouchDB)
Good to have experience in Data Visualization (Microsoft Power BI/Tableau/Qlik)
Soft Skills:
Excellent English language communication skills, verbal and written
Ability to build strong working relationships.
Ability to facilitate change management with teams.
Experience in the full project delivery life cycles
Good team player
Experience description

Walk in date & time

Walk in venue",Data Engineer,Thiruvananthapuram,4.2,Unknown / Non-Applicable,-1,Information Technology,201 to 500 employees,Company - Private
Wayzontech Services,-1,-1,-1,-1,"Candidate should have:
Knowledge of catastrophe data collection like Flood data, Earthquake data, Image processing data from satellite, LIDAR and Drone
Synthesizing and visualizing data for internal and external reporting

Personal Profile:
Education: MS / M tech/ M.Sc. in Geo Informatics or Environmental Science or Geology
Excellent written and verbal communication skills
Self-starter with an ability to collaborate actively with others in a cross-functional team
Problem solver and technology enthusiast
Creativity, innovation, and resourcefulness
Willingness to learn, and to innovate in a rapidly changing market
Ability to deal with ambiguity and change
""Roll-up your sleeves"" attitude to get things done

To Apply for this position send us your CV at careers@advancedRiskAnalytics.com",Data Analyst,Pune,-1,-1,-1,-1,-1,-1
"RareMinds Pvt. Ltd.
4.5",-1,-1,"IndiraNagar, India",-1,"Desired Candidate must be Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD

4 - 10 years experience developing software for Computer Vision, Machine/Deep learning

Hands-on with C, C++, Python, Linux, C#

Hands-on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL

Hands-on experience with the internals of networks (CNN, RNN, LSTM, SSD, etc). Customization of NN and improving performance.

Experience with GPU/DSP/ISP/SoC architecture and system software.

Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)

Good analytical and problem-solving skills

Knowledge of computer architecture

Can build prototypes leading to production-worthy solutions

Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Interested Candidate can apply : https://forms.gle/sJ3nxbC56U3M86reA

Job Type: Full-time

Salary: ₹800,000.00 - ₹1,600,000.00 per year

Experience:
total work: 4 years (Preferred)
Education:
Bachelor's (Preferred)",Machine Learning Engineer,Bengaluru,4.5,Unknown / Non-Applicable,-1,-1,51 to 200 employees,Company - Private
"Deutsche Bank
3.5",-1,1870,"Frankfurt am Main, Germany",Banks & Building Societies,"Job Description:


Job Title: BI Reporting Developer – (Big Data)

Corporate Title: Analyst

Location: Cary, NC

Overview

Join a dynamic cross functional team on the front lines of transformation across the Credit Risk domain. Credit Risk IT is in a multi-year journey of upgrading their technology stack, transforming their way of working and facilitating the streamlining and automation of critical business processes. We are looking for an energetic and flexible developer with experience or aptitude to learn BI Reporting and other technologies to partner on an exciting Big Data project. The team will be working across multiple technologies and will need to work together to ensure delivery of business value.

What We Offer You:
We offer competitive health and wellness benefits, empowering you to value life in and out of the office
On-site gym, cafeteria, and health center
Open floor plan for Agile working, with communal meeting areas
Conveniently located nature trails, accessible year-round
Hear from our people and look inside our office: DB@The Muse

Your Key Responsibilities:
Help analyze user requirements and design appropriate Big Data solutions that best fit those requirements. Work in a cross functional Agile Scrum team to design, develop, test, and maintain solutions
Ensure that solutions are in line with department and domain architecture strategies and contribute to defining and improving those strategies
Help build, maintain, and continually implement tests for an automated testing framework that drives integration tests front to back across components
Contribute to meetings, Agile ceremonies and support deployment and system execution within a global organization
Work collaboratively - sharing your knowledge and learning from teammates areas outside your expertise
Your Skills and Experience:
Experience in software development projects in one or more of these areas OF Business Intelligence Reporting – Tableau, Java/Scala development, familiarity with Spring Boot is a plus
Familiarity with and/or demonstrated aptitude to learn Big Data technologies (Hadoop, HDFS, Spark, Hive, Impala, Yarn, Oozie), Artificial Intelligence / Machine Learning
Understanding of foundational computer science and architectural design patterns
Experience setting up CI/CD pipelines in a containerized deployment environment (Openshift, Cubernetes, Jenkins, etc.)
Excellent problem solving skills
For external candidates: Please note, we are unable to consider external candidates who require sponsorship for work visas for this position. Please continue to review the Deutsche Bank Careers website for other opportunities.

Our values define the working environment we strive to create - diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.

We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.

Click here to find out more about our diversity and inclusion policy and initiatives.

We are an Equal Opportunity Employer - Veterans/Disabled and other protected categories. Click these links to view the following notices: EEO is the Law poster and supplement; Employee Rights and Responsibilities under the Family and Medical Leave Act; Employee Polygraph Protection Act and Pay Transparency Nondiscrimination Provision.",BI Reporting Developer – (Big Data) - Analyst,North,3.5,₹500+ billion (INR),-1,Finance,10000+ employees,Company - Public
"Deutsche Bank
3.5",-1,-1,"Zug, Switzerland",-1,"The successful candidate will be a highly analytical individual with hands on programming skills. The candidate will work closely with the research team and clients towards the ongoing development and integration of new investment strategies, models and tools on Axle

Location

Mumbai
Responsibilities

Perform daily/weekly/monthly tasks of performance and risk reporting
Develop and automate investment processes and strategies via VBA and Matlab
Develop tools to integrate trading decision systems with risk management systems
Ad hoc tasks (such as operational tasks, internal documentation tasks and preparation of marketing materials)
Skills/Experience

Excellent programming skills in Matlab/Excel-VBA
Thorough with financial concepts and calculations like Drawdown, VaR, Eloss etc.
Understanding of financial market products like options, futures, FX forwards etc.
Working knowledge of Bloomberg is preferred
Should be self-driven and detail oriented with an analytical mindset
Should be a proactive and quick learner; a team player showing enthusiasm and drive to accomplish results in a fast paced environment
Min. 2 years of relevant work experience
Qualifications

B.Tech/M.Tech/MBA/CFA/FRM",Quantitative Analyst,Mumbai,5.0,Unknown / Non-Applicable,-1,-1,Unknown,Company - Private
"SevenMentor.Pvt.Ltd
4.7",-1,-1,"Pune, India",-1,"Designation : Data Scientist/Analyst

Requirements

Job Description- Must Have Skills:
R/ Python/SAS/SPSS programming skills
Experience of statistical techniques
Experience of data visualization tools like Tableau,ggplots etc.
Experience of how to build predictive models using machine learning algorithms
Fluency in English
Strong communication skills with the ability to communicate at all levels of the business
Team player attitude
Qualification –
Bachelor or Master’s degree in Engineering (Nice to have – Mechanical) or Computer Science/Computer application or Statistics background or a related field with solid portfolio of work.

Interested candidates kindly forward your resume on : ybidkar@sevenmentor.com",Data Analyst,Pune,4.7,Unknown / Non-Applicable,-1,-1,1 to 50 employees,Company - Private
"Eyeota
3.2","Lotame, Krux",2010,"Singapore, Singapore",Advertising & Marketing,"Job Description

Eyeota is looking for an exceptional Data Engineer who can contribute to building a world class big data engineering stack that will be used to fuel our Machine Learning product pipeline. This person will be contributing to the architecture, operation and enhancement of:

1.) Our petabyte-scale data platform with a key focus on finding solutions that can support the Machine Learning product roadmap. This platform ingests terabytes of data daily which need to be made available to a variety of Machine Learning use cases.

2.) Our bespoke Machine Learning pipelines. This will also provide opportunities to contribute to the prototyping, building and deployment of Machine Learning models.

The candidate should have significant experience developing and operating a modern data pipeline platform and should have a keen interest in Machine Learning and Data Science

You:

· 2+ years related experience

· Deep technical understanding of Python Programming

· Production experience with Java and Golang is a plus

· Experience includes working in Agile/Lean model

· Experience with supporting and troubleshooting large systems

· Exposure to configuration management tools such as Ansible or Salt

· Exposure to IAAS platforms such as AWS, GCP, Azure

· Exposure to modern Big Data tech: Cassandra/Scylla, Kafka, Ceph, the Hadoop Stack, Spark, Flume, Hive, Druid etc while at the same time understanding that certain problems may require completely novel solutions

· Exposure to one or more modern ML tech stacks: Spark ML-Lib, Tensorflow, Keras, GCP ML Stack, AWS Sagemaker

· Good addition - Experience working with large-scale data

· Good addition - Good to have experience architecting, developing, and operating data warehouses, big data analytics platforms, and high velocity data pipelines

About Eyeota

Eyeota provides a dynamic, fun workplace filled with passionate individuals. We are at the cutting edge of advertising technology and there is never a dull moment at work.

We have a truly global footprint, with our headquarters in Singapore and offices in Berlin, London, Melbourne, New York, Sydney, and Tokyo.

Powered by JazzHR",Data Engineer,Pune,3.2,Unknown / Non-Applicable,-1,Business Services,51 to 200 employees,Company - Private
"Brave Venture Labs
3.4",-1,-1,"Nairobi, Kenya",-1,"About us.

Brave finds rising star talent for high growth companies. That means we’re always on the lookout for brilliant folks like you. We work to understand your work interests, career goals, and talents. And then put you in touch with our clients who might want to interview you. Feel free to share our details with a friend or peer. We’d be happy to link them with jobs too.

About our client.

Our client is a venture-backed technology company operating in East Africa. We build and deploy cloud-connected retail outlets, which serve as consumer access points for goods and services delivered in partnership with major suppliers. Their first consumer solution delivers significant cost savings and quality of life improvements.

If you share their passion for technology and vision for global impact and think that you will thrive in a fast-paced work environment, this is the role for you!

About your role.

As a Data Analyst, you will drive our analytics function by generating data-driven insights to guide commercial and operating strategy; developing metrics, dashboards, and statistical analyses; helping to shape our overall vision & strategy.

What You Will Do.

Build models to identify trends, forecast performance, and identify improvements to the company strategy, products, and operations
Design and run data analyses to guide decision-making
Design and prepare company dashboards and other key stakeholder reporting
Design and develop automation tools to streamline day-to-day activities
Identify and coordinate data infrastructure improvements with the software team
Drive cost-saving and increased revenue processes through data insights
Enable the success of the team members by supporting them in accessing, understanding, and utilizing data
Ensure consistency, accuracy, and overall integrity of business metrics
Develop and maintain business intelligence documentation, training materials, best practices, and overall data toolkit

Skills.

Bachelor’s degree, ideally in Computer Science, Math, Statistics, or Economics (Master's degree a plus)
Experience in data analysis, consulting, finance, or other quantitatively rigorous roles (ideally, 3-5+ years)
The ability to balance priorities, clarify stakeholder requirements, pay keen attention to detail, and generally keep deliverables on schedule
Proficiency with Tableau and/or Looker, SQL, Excel, and statistical methods (Python an added plus)
Ability to communicate technical details clearly and concisely to management & external Stakeholders
Ability to perform people and process analysis
Passion for problem-solving, data, and analytics",Data Analyst,Pune,3.4,Unknown / Non-Applicable,-1,-1,1 to 50 employees,Company - Private
"XenonStack
3.0",-1,2014,"Chandigarh, India",Enterprise Software & Network Solutions,"Job Summary

We are searching for talented engineers and science majors to join our team. We are searching for top talent that will help solve some of the most challenging problems in the IT world using data science methodologies. You will have access to the best facilities, technology and expertise within the industry and will work on challenging problems that would include looking at large volumes of data and deriving insights from them. You will be working to build algorithms to solve some of our advanced initiatives. You will also have opportunities to work on several business initiatives and be empowered to lead problem solving. This is an excellent opportunity to be in high-impact teams, where you can truly develop your skill set and knowledge and bring impact to the business.

Responsibilities
Analyzing raw data, assessing quality, cleansing, structuring for downstream processing.
Design accurate and scalable prediction algorithms.
Work within a team, collaborate and add value through participation, provide comments and suggestions, work with cross-functional teams to bring analytical prototypes to production and to achieve goals.
Derive key insights for business improvement based on unstructured data from several source
Education
Masters in Technology (M.Tech)
Deep knowledge of Statistics/predictive modeling/ Data Mining/Machine Learning/clustering and classification techniques, and algorithms.
Skills Needed
Solid programming skills with Python/C/C++/Java or other equivalent language.
Familiarity with Big Data frameworks and visualization tools like Cassandra,/Hadoop/Spark/Tableau.
Who you are
A team player. You get along well with your colleagues and are always ready to help get things done. You enjoy working on projects with multiple people and share knowledge.
Passionate about learning. You thrive on complex technical challenges and are always eager to learn the latest technologies.
Organized and detailed-oriented. You think ahead of time about how best to implement new features, and your code is clean, well-organized and properly documented.
Innovative. You are always proactively looking for opportunities to problem solve using innovative methods that impact the business.
Keywords
Artificial IntelligenceData ScienceData ScientistDeep LearningMachine Leaning",Data Science,SAS Nagar,3.0,₹100 to ₹500 million (INR),-1,Information Technology,51 to 200 employees,Company - Private
Right Soft Options,-1,-1,"Kochi, India",-1,"Job Description:

1) Experience is using Data Science algorithms for Data Analytics
2) Expertise in Designing, Building and Leveraging AI/ML algorithms/programs for classification, prediction, modelling, clustering etc.
3) Perform statistical analysis
4) Undertake Machine Learning experiments and tests
5) Develop Deep Learning systems to various use cases based on business need
6) Ability to write code in Java/Python
7) Experience in data modelling, AI/ML software architecture and data structures
8) Experience in working with Agile team
9) Exposure to ECG analysis tools such as Matlab or mathworks
10) Minimum 1-2 years experience in AI/ML Data Science projects

Job Types: Full-time, Contract

Salary: ₹40,000.00 - ₹45,000.00 per month

Experience:
AI/ML projects : 2 years (Preferred)
Machine Learning: 1 year (Preferred)
Total experience: 4 years (Preferred)
Education:
Secondary(10th Pass) (Preferred)",Artificial Intelligence/ Machine Learning Data Engineer,Kochi,-1,Unknown / Non-Applicable,-1,-1,1 to 50 employees,Company - Private
"CodeData
4.0",-1,-1,"Danville, CA",-1,"CodeData is looking for a Machine Learning Engineer with a passion for data and algorithms to join us. The ideal candidate has some experience using Java/Scala/Python to build analytics platforms/data pipelines. She must be a team player, self-directed and comfortable working in a high performance startup culture.

RESPONSIBILITIES:
Build creative, reliable and scalable machine learning and analytics platform in an agile software development environment.

Continually evolve the platform as the business changes- maintain and improve the platform running in AWS/Azure and automate key processes.

Provide simple solutions to complex data problems.

EDUCATION REQUIREMENTS:
Bachelors or Masters degree in Computer Science or Engineering

LOCATION:
Multiple Locations, India

WORK EXPERIENCE REQUIREMENTS:
3+ years hands-on experience with requirements analysis, design, coding and testing patterns as well as experience in developing quality software platforms and large-scale data infrastructures.

2+ years experience (strong) in Java/Python/Scala is required.

1+ years of hands-on experience building data pipelines using Kafka, Spark, Machine Learning, HDFS/Cassandra/NoSQL or comparable technologies is mandatory.

1+ Experience working with cloud computing environments, preferably AWS is must.

Understand how algorithms work and have experience building high-performance algorithms.

Enjoy solving complex problems on a daily basis.

Excellent verbal and written communication skills.",MACHINE LEARNING ENGINEER,India,4.0,Unknown / Non-Applicable,-1,-1,Unknown,Company - Private
